bay_code,bay_sample,place_name,year,date,YYYYMMDD,trans_loc,trans_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,Width_checked,IF Function,notes,measurers
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,37.6,37.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,33.9,33.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,36.5,36.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,34.9,34.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,47.7,47.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,33.7,33.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,28.5,28.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,30.3,30.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,29.1,29.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,35.5,35.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,33.1,33.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,38.3,38.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,otter,37,37,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29.9,29.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,30,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.5,32.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.2,33.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.5,26.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.1,30.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,28.6,28.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27.7,27.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27.9,27.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,38,38,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,28.5,28.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27.6,27.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,25.7,25.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27.6,27.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,28.4,28.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.7,34.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.4,30.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.3,32.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,24,24,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.6,33.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,25,25,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,31.7,31.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,31.5,31.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,31.7,31.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29.2,29.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.1,30.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.9,26.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,37.1,37.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.8,33.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,25.2,25.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,56.1,56.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,43.4,43.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.2,30.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.9,33.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.3,30.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.1,26.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.7,32.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29.7,29.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.5,26.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30,30,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.8,34.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29.3,29.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,31.4,31.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.8,26.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.2,26.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.2,30.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,45.7,45.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.2,34.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.8,26.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.5,32.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27.5,27.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,29.5,29.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,36.2,36.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,28.7,28.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,22.8,22.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.8,26.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.4,33.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,24,24,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27,27,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,25.2,25.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.2,32.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.5,34.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.8,34.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.5,26.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27.1,27.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.2,32.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.3,26.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,37.6,37.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,36.9,36.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,28.2,28.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.5,30.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,48.4,48.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.9,33.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,25.6,25.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32,32,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,38.9,38.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.6,32.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,35,35,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,44.6,44.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.5,34.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,31.6,31.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.8,33.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,31.3,31.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,31.6,31.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.4,26.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,26.7,26.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.8,33.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,33.9,33.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,31.2,31.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,30.1,30.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,25.7,25.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27.2,27.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,43.4,43.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,27.1,27.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,34.8,34.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,22.1,22.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Steamer clam,Protothaca staminea,CLAMST,whole,32.4,32.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,38.8,38.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,33.7,33.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,50.3,50.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,42.6,42.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,otter,40.6,40.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,46.1,46.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,32.9,32.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,42.4,42.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,47.3,47.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,whole,30,30,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,29.8,29.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,30.1,30.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,35.7,35.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,45.6,45.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,36,36,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,29.9,29.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,37.1,37.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,45.2,45.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Bentnose Macoma,Macoma nasuta,CLAMMB,whole,36.6,36.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,otter,31.9,31.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,otter,30.1,30.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,otter,35.8,35.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,crab,29.5,29.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,crab,34.6,34.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,crab,34.6,34.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,42.5,42.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,28.9,28.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,47.2,47.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,40.6,40.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,28.8,28.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,31.9,31.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,35.5,35.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,26.8,26.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,25.6,25.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Edge,100,Pointed Macoma,Macoma inquinata,CLMPOI,whole,29.2,29.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,51.1,51.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,48.7,48.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,44.3,44.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,42.8,42.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,47.1,47.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,48.6,48.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,otter,52.8,52.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,crab,31.7,31.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,43.2,43.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,38.2,38.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,44.2,44.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,53.7,53.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,52.5,52.5,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,45.2,45.2,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,53.3,53.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,52.7,52.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,whole,55.6,55.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,44.6,44.6,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,27.9,27.9,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,43.3,43.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,39.8,39.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,30,30,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,31.3,31.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,28.4,28.4,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,39.7,39.7,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,30.8,30.8,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,33.3,33.3,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,38.1,38.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,39.1,39.1,YES,,Carter Elyse
GUKT,A,Guktu Bay,2022,7/12/22,20220712,Outside,100,Steamer clam,Protothaca staminea,CLAMST,otter,39.8,39.8,YES,,Carter Elyse
