"","bay_ID","site_name","sample_date","process_date","quadrat_no","quadrat_location_m","primary_sediment","secondary_sediment","belowground_empty_tin_mass_g","aboveground_empty_tin_mass_g","algae_empty_tin_mass_g","freshweight_belowground_mass_g","freshweight_aboveground_mass_g","freshweight_algae_mass_g","dry_belowground_mass.tin_g","dry_aboveground_mass.tin_g","dry_algae_mass.tin_g","dry_belowground_eel_mass_g","dry_aboveground_eel_mass_g","dry_algae_mass_g","common_name","scientific_name","species_code","size_mm","samplers","notes"
"246","GUKT_A","Guktu Bay",20210725,20210725,10,96,2,4,0,0,2.5113,0,0,41.3483,0,0,21.3944,0,0,18.8831,"bentnose macoma","Macoma nasuta","CLAMMB",36.2," Carter, Emma",""
"247","GUKT_A","Guktu Bay",20210725,20210725,10,96,2,4,0,0,2.5113,0,0,41.3483,0,0,21.3944,0,0,18.8831,"pointed macoma","Macoma inquinata","CLMPOI",27.2," Carter, Emma",""
"248","GUKT_A","Guktu Bay",20210725,20210725,10,96,2,4,0,0,2.5113,0,0,41.3483,0,0,21.3944,0,0,18.8831,"pointed macoma","Macoma inquinata","CLMPOI",26.2," Carter, Emma",""
"249","GUKT_A","Guktu Bay",20210725,20210725,10,96,2,4,0,0,2.5113,0,0,41.3483,0,0,21.3944,0,0,18.8831,"geoduck","Panopea generosa","CLAMGD",69.4," Carter, Emma","estimate based on siphon"
"250","NFEI_A",NA,NA,20210721,1,NA,NA,NA,3.005,3.3588,0,19.4254,22.6426,0,5.7116,5.7116,0,2.7066,2.3528,0,NA,NA,NA,NA,NA,NA
"251","NFEI_A",NA,NA,20210721,2,NA,NA,NA,6.136,6.1205,1.8676,107.8629,55.3974,0.7051,23.3103,46.6206,1.9084,17.1743,40.5001,0.0408000000000002,NA,NA,NA,NA,NA,NA
"252","NFEI_A",NA,NA,20210721,3,NA,NA,NA,3.5686,3.6244,1.10159,74.71694,23.04502,7.2424,46.7621,46.7621,2.5497,43.1935,43.1377,1.44811,NA,NA,NA,NA,NA,NA
"253","NFEI_A",NA,NA,20210721,4,NA,NA,NA,2.8493,2.8742,1.9242,87.9479,35.255,2.1841,13.6037,13.6037,2.2103,10.7544,10.7295,0.2861,NA,NA,NA,NA,NA,NA
"254","NFEI_A",NA,NA,20210721,5,NA,NA,NA,2.8918,2.325,0,91.5608,35.4658,0,18.2842,18.2842,0,15.3924,15.9592,0,NA,NA,NA,NA,NA,NA
"255","NFEI_A",NA,NA,20210721,6,NA,NA,NA,3.1479,3.0632,0.6425,101.3021,41.2067,3.3819,24.5802,24.5802,1.4685,21.4323,21.517,0.826,NA,NA,NA,NA,NA,NA
"256","NFEI_A",NA,NA,20210721,7,NA,NA,NA,2.8194,2.826,0,98.1322,24.9391,0,66.1043,66.1043,0,63.2849,63.2783,0,NA,NA,NA,NA,NA,NA
"257","NFEI_A",NA,NA,20210721,8,NA,NA,NA,2.659,2.8837,0.7497,28.1347,2.4647,9.9796,5.7266,5.7266,5.44,3.0676,2.8429,4.6903,NA,NA,NA,NA,NA,NA
"258","NFEI_A",NA,NA,20210721,9,NA,NA,NA,3.1422,2.6046,0.9812,95.325,24.2709,4.8138,16.4952,16.4952,1.1456,13.353,13.8906,0.1644,NA,NA,NA,NA,NA,NA
"259","NFEI_A",NA,NA,20210721,10,NA,NA,NA,5.5319,2.7011,0.7711,162.3413,115.1794,7.4176,32.8149,32.8149,1.4681,27.283,30.1138,0.697,NA,NA,NA,NA,NA,NA
"260","NOSK_A","Nossuk Bay",20210726,20210726,1,2,1,1,0,0,2.1691,0,0,32.5783,0,0,6.3018,0,0,4.1327,"na","na","na",NA,"Carter, Emma","no clams"
"261","NOSK_A","Nossuk Bay",20210726,20210726,2,16,1,2,0,0,3.4049,0,0,69.2343,0,0,9.9304,0,0,6.5255,"na","na","na",NA,"Carter, Emma","no clams"
"262","NOSK_A","Nossuk Bay",20210726,20210726,3,27,1,2,0,0,0.7202,0,0,2.1508,0,0,0.9168,0,0,0.1966,"steamer clam","Protothaca staminea","CLAMST",37.2,"Carter, Emma",""
"263","NOSK_A","Nossuk Bay",20210726,20210726,4,34,2,2,0,0.5773,2.5391,0,0.2572,20.5165,0,0,4.3763,0,0,1.8372,"steamer clam","Protothaca staminea","CLAMST",37.7,"Carter, Emma","estimate"
"264","NOSK_A","Nossuk Bay",20210726,20210726,5,50,1,2,0,0,0.5652,0,0,2.8729,0,0,0.8142,0,0,0.249,"butter clam","Saxidomus gigantea","CLAMBU",41.4,"Carter, Emma",""
"265","NOSK_A","Nossuk Bay",20210726,20210726,5,50,1,2,0,0,0.5652,0,0,2.8729,0,0,0.8142,0,0,0.249,"steamer clam","Protothaca staminea","CLAMST",34.2,"Carter, Emma",""
"266","NOSK_A","Nossuk Bay",20210726,20210726,5,50,1,2,0,0,0.5652,0,0,2.8729,0,0,0.8142,0,0,0.249,"steamer clam","Protothaca staminea","CLAMST",42.9,"Carter, Emma",""
"267","NOSK_A","Nossuk Bay",20210726,20210726,5,50,1,2,0,0,0.5652,0,0,2.8729,0,0,0.8142,0,0,0.249,"steamer clam","Protothaca staminea","CLAMST",36,"Carter, Emma",""
"268","NOSK_A","Nossuk Bay",20210726,20210726,5,50,1,2,0,0,0.5652,0,0,2.8729,0,0,0.8142,0,0,0.249,"bentnose macoma","Macoma nasuta","CLAMMB",25.9,"Carter, Emma",""
"269","NOSK_A","Nossuk Bay",20210726,20210726,5,50,1,2,0,0,0.5652,0,0,2.8729,0,0,0.8142,0,0,0.249,"pointed macoma","Macoma inquinata","CLMPOI",18.6,"Carter, Emma",""
"270","NOSK_A","Nossuk Bay",20210726,20210726,5,50,1,2,0,0,0.5652,0,0,2.8729,0,0,0.8142,0,0,0.249,"pointed macoma","Macoma inquinata","CLMPOI",20.4,"Carter, Emma",""
"271","NOSK_A","Nossuk Bay",20210726,20210726,5,50,1,2,0,0,0.5652,0,0,2.8729,0,0,0.8142,0,0,0.249,"pointed macoma","Macoma inquinata","CLMPOI",17.7,"Carter, Emma",""
"272","NOSK_A","Nossuk Bay",20210726,20210726,5,50,1,2,0,0,0.5652,0,0,2.8729,0,0,0.8142,0,0,0.249,"pointed macoma","Macoma inquinata","CLMPOI",19.3,"Carter, Emma","mussel 26.5"
"273","NOSK_A","Nossuk Bay",20210726,20210726,6,60,3,4,0,0,1.647,0,0,0.7307,0,0,1.7039,0,0,0.0569,"cockle","Clinocardium nutallii","CLAMCK",29.6,"Carter, Emma",""
"274","NOSK_A","Nossuk Bay",20210726,20210726,6,60,3,4,0,0,1.647,0,0,0.7307,0,0,1.7039,0,0,0.0569,"pointed macoma","Macoma inquinata","CLMPOI",19.2,"Carter, Emma",""
"275","NOSK_A","Nossuk Bay",20210726,20210726,6,60,3,4,0,0,1.647,0,0,0.7307,0,0,1.7039,0,0,0.0569,"pointed macoma","Macoma inquinata","CLMPOI",30.9,"Carter, Emma",""
"276","NOSK_A","Nossuk Bay",20210726,20210726,7,67,3,4,0,0,1.389,0,0,15.8452,0,0,2.9305,0,0,1.5415,"steamer clam","Protothaca staminea","CLAMST",42.3,"Carter, Emma",""
"277","NOSK_A","Nossuk Bay",20210726,20210726,7,67,3,4,0,0,1.389,0,0,15.8452,0,0,2.9305,0,0,1.5415,"steamer clam","Protothaca staminea","CLAMST",34.4,"Carter, Emma",""
"278","NOSK_A","Nossuk Bay",20210726,20210726,7,67,3,4,0,0,1.389,0,0,15.8452,0,0,2.9305,0,0,1.5415,"steamer clam","Protothaca staminea","CLAMST",23.9,"Carter, Emma",""
"279","NOSK_A","Nossuk Bay",20210726,20210726,8,76,3,4,0,0,1.5514,0,0,11.3014,0,0,3.1431,0,0,1.5917,"butter clam","Saxidomus gigantea","CLAMBU",56,"Carter, Emma",""
"280","NOSK_A","Nossuk Bay",20210726,20210726,8,76,3,4,0,0,1.5514,0,0,11.3014,0,0,3.1431,0,0,1.5917,"butter clam","Saxidomus gigantea","CLAMBU",29.9,"Carter, Emma",""
"281","NOSK_A","Nossuk Bay",20210726,20210726,8,76,3,4,0,0,1.5514,0,0,11.3014,0,0,3.1431,0,0,1.5917,"steamer clam","Protothaca staminea","CLAMST",36.2,"Carter, Emma",""
"282","NOSK_A","Nossuk Bay",20210726,20210726,8,76,3,4,0,0,1.5514,0,0,11.3014,0,0,3.1431,0,0,1.5917,"steamer clam","Protothaca staminea","CLAMST",36.2,"Carter, Emma",""
"283","NOSK_A","Nossuk Bay",20210726,20210726,9,80,2,2,0,0,2.5367,0,0,24.839,0,0,4.5693,0,0,2.0326,"steamer clam","Protothaca staminea","CLAMST",37.7,"Carter, Emma",""
"284","NOSK_A","Nossuk Bay",20210726,20210726,9,80,2,2,0,0,2.5367,0,0,24.839,0,0,4.5693,0,0,2.0326,"steamer clam","Protothaca staminea","CLAMST",34.5,"Carter, Emma",""
"285","NOSK_A","Nossuk Bay",20210726,20210726,9,80,2,2,0,0,2.5367,0,0,24.839,0,0,4.5693,0,0,2.0326,"steamer clam","Protothaca staminea","CLAMST",40,"Carter, Emma",""
"286","NOSK_A","Nossuk Bay",20210726,20210726,9,80,2,2,0,0,2.5367,0,0,24.839,0,0,4.5693,0,0,2.0326,"steamer clam","Protothaca staminea","CLAMST",39.6,"Carter, Emma",""
"287","NOSK_A","Nossuk Bay",20210726,20210726,9,80,2,2,0,0,2.5367,0,0,24.839,0,0,4.5693,0,0,2.0326,"steamer clam","Protothaca staminea","CLAMST",27.8,"Carter, Emma","estimate"
"288","NOSK_A","Nossuk Bay",20210726,20210726,9,80,2,2,0,0,2.5367,0,0,24.839,0,0,4.5693,0,0,2.0326,"cockle","Clinocardium nutallii","CLAMCK",33.1,"Carter, Emma",""
"289","NOSK_A","Nossuk Bay",20210726,20210726,10,96,3,2,0,0,3.3308,0,0,33.7698,0,0,7.1764,0,0,3.8456,"na","na","na",NA,"Carter, Emma","no clams"
