bay_code,bay_sample,site_code,place_name,latitude_N,longitude_E,so_region,year,date_MMDDYY,date_YYYYMMDD,trans_loc,bin_loc_transect_m,bin_area_m2,pit_count_bin,pit_count_m2,sed1_type,sed2_type,sed1_no,sed2_no,sed_avg_no,field_collector,notes,,,,,,
NFEI,A,2017_M_02,North Fish Egg,55.49709,-133.17,moderate,2019,4/19/19,20190419,Edge ,Shells collected along entire transect,20,0,0,Muddy Sand,Sandy Mud,3,2,2.5,"Bryce, Lassi",NA,,,,,,
NFEI,A,2017_M_02,North Fish Egg,55.49709,-133.17,moderate,2019,4/19/19,20190419,Edge ,Shells collected along entire transect,20,0,0,Muddy Sand,Mud,3,1,2,"Bryce, Lassi",NA,,,,,,
NFEI,A,2017_M_02,North Fish Egg,55.49709,-133.17,moderate,2019,4/19/19,20190419,Edge ,Shells collected along entire transect,20,0,0,Muddy Sand,Mud,3,1,2,"Bryce, Lassi",NA,,,,,,
NFEI,A,2017_M_02,North Fish Egg,55.49709,-133.17,moderate,2019,4/19/19,20190419,Edge ,Shells collected along entire transect,20,0,0,Mud,Sandy Mud,1,2,1.5,"Bryce, Lassi",NA,,,,,,
NFEI,A,2017_M_02,North Fish Egg,55.49709,-133.17,moderate,2019,4/19/19,20190419,Edge ,Shells collected along entire transect,20,0,0,Mud,Sandy Mud,1,2,1.5,"Bryce, Lassi",NA,,,,,,
NFEI,A,2017_M_02,North Fish Egg,55.49709,-133.17,moderate,2019,4/19/19,20190419,Outside ,Shells collected along entire transect,20,2,0.1,Muddy Sand,Sandy Mud,3,2,2.5,"Bryce, Lassi",NA,,,,,,
NFEI,A,2017_M_02,North Fish Egg,55.49709,-133.17,moderate,2019,4/19/19,20190419,Outside ,Shells collected along entire transect,20,1,0.05,Sandy Mud,Muddy Sand,2,3,2.5,"Bryce, Lassi",NA,,,,,,
NFEI,A,2017_M_02,North Fish Egg,55.49709,-133.17,moderate,2019,4/19/19,20190419,Outside ,Shells collected along entire transect,20,0,0,Muddy Sand,Sandy Mud,3,2,2.5,"Bryce, Lassi",NA,,,,,,
NFEI,A,2017_M_02,North Fish Egg,55.49709,-133.17,moderate,2019,4/19/19,20190419,Outside ,Shells collected along entire transect,20,0,0,Muddy Sand,Sandy Mud,3,2,2.5,"Bryce, Lassi",NA,,,,,,
NFEI,A,2017_M_02,North Fish Egg,55.49709,-133.17,moderate,2019,4/19/19,20190419,Outside ,Shells collected along entire transect,20,0,0,Muddy Sand,Sand,3,4,3.5,"Bryce, Lassi",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Inside,Shells collected along entire transect,20,2,0.1,Sand,Muddy Sand,4,3,3.5,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Inside,Shells collected along entire transect,20,2,0.1,Sand,Muddy Sand,4,3,3.5,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Inside,Shells collected along entire transect,20,0,0,Muddy Sand,Sandy Mud,3,2,2.5,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Inside,Shells collected along entire transect,20,0,0,Sandy Mud,Sandy Mud,2,2,2,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Inside,Shells collected along entire transect,20,0,0,Muddy Sand,Sand,3,4,3.5,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Edge,Shells collected along entire transect,20,0,0,Muddy Sand,Pebble,3,6,4.5,"Lassi, Michele",Sparse Wood Through First 10m,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Edge,Shells collected along entire transect,20,0,0,Sand,Muddy Sand,4,3,3.5,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Edge,Shells collected along entire transect,20,0,0,Sand,Muddy Sand,4,3,3.5,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Edge,Shells collected along entire transect,20,0,0,Sand,Sand,4,4,4,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Edge,Shells collected along entire transect,20,0,0,Sand,Sand,4,4,4,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Outside ,Shells collected along entire transect,20,0,0,Sand,Muddy Sand,4,3,3.5,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Outside ,Shells collected along entire transect,20,0,0,Course Sand,Pebble,5,6,5.5,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Outside ,Shells collected along entire transect,20,0,0,Sand ,Sand,4,4,4,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Outside ,Shells collected along entire transect,20,0,0,Sand,Muddy Sand ,4,3,3.5,"Lassi, Michele",NA,,,,,,
NPAS,A,2017_L_01,North Pass,55.229743,-132.924047,low,2019,5/9/19,20190509,Outside ,Shells collected along entire transect,20,0,0,Course Sand,Pebble,5,6,5.5,"Lassi, Michele",NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Edge,10,20,0,0,Sandy mud,Sandy mud,2,2,2,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Edge,20,20,0,0,Sandy mud,Sandy mud,2,2,2,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Edge,30,20,0,0,Sandy mud,Mud,2,1,1.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Edge,40,20,0,0,Sandy mud,Mud,2,1,1.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Edge,50,20,0,0,Mud,Sandy mud,1,2,1.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Edge,60,20,0,0,Sand,Pebble,4,6,5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Edge,70,20,0,0,Pebble,Pebble,6,6,6,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Edge,80,20,0,0,Sand,Pebble,4,6,5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Edge,90,20,0,0,Sandy mud,Sandy mud,2,2,2,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Edge,100,20,0,0,Sand,Sandy mud,4,2,3,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Inside,10,20,0,0,Mud,Sandy mud,1,2,1.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Inside,20,20,0,0,Sandy mud,Sandy mud,2,2,2,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Inside,30,20,1,0.05,Sandy mud,Gravel,2,7,4.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Inside,40,20,0,0,Muddy Sand,Gravel,3,7,5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Inside,50,20,0,0,Muddy Sand,Gravel,3,7,5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Inside,60,20,0,0,Gravel,Sand,7,4,5.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Inside,70,20,0,0,Gravel,Sand,7,4,5.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Inside,80,20,0,0,Sandy mud,Gravel,2,7,4.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Inside,90,20,0,0,Mud,Gravel,1,7,4,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Inside,100,20,0,0,Mud,Gravel,1,7,4,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Outside,10,20,0,0,Gravel,Sandy mud,7,2,4.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Outside,20,20,0,0,Gravel,Pebble,7,6,6.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Outside,30,20,0,0,Gravel,Cobble,7,8,7.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Outside,40,20,0,0,Gravel,Sandy mud,7,2,4.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Outside,50,20,0,0,Gravel,Sandy mud,7,2,4.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Outside,60,20,0,0,Gravel,Sandy mud,7,2,4.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Outside,70,20,0,0,Gravel,Sandy mud,7,2,4.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Outside,80,20,0,0,Gravel,Cobble,7,8,7.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Outside,90,20,0,0,Gravel,Sand,7,4,5.5,Ashley Bolwerk,NA,,,,,,
NPAS,A,L_03_a,North Pass a,55.22962,-132.925,low,2017,7/23/2017,20170724,Outside,100,20,0,0,Gravel,Sand,7,4,5.5,Ashley Bolwerk,NA,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Inside,10,40,6,0.15,sandy mud,sand,2,4,3,"Lia, Liz","Shell hash, lots of saccharina, evasterias.",,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Inside,20,40,3,0.075,sandy mud,muddy sand,2,3,2.5,"Lia, Liz",,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Inside,30,40,5,0.125,sandy mud,muddy sand,2,3,2.5,"Lia, Liz",,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Inside,40,40,5,0.125,sandy mud,muddy sand,2,3,2.5,"Lia, Liz",,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Inside,50,40,4,0.1,sandy mud,muddy sand,2,3,2.5,"Lia, Liz",,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Edge,10,40,2,0.05,sand,cobble,4,8,6,Tiff,,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Edge,20,40,0,0,sand,gravel,4,7,5.5,Tiff,,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Edge,30,40,2,0.05,sand,gravel,4,7,5.5,Tiff,,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Edge,40,40,0,0,sand,muddy sand,4,3,3.5,Tiff,,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Edge,50,40,1,0.025,sand,muddy sand,4,3,3.5,Tiff,,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Outside,10,40,4,0.1,course sand,pebble,5,6,5.5,"Lia, Liz",pits otter old,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Outside,20,40,1,0.025,course sand,gravel,5,7,6,"Lia, Liz",,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Outside,30,40,5,0.125,course sand,gravel,5,7,6,"Lia, Liz",,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Outside,40,40,2,0.05,course sand,gravel,5,7,6,"Lia, Liz",,,,,,,
NPAS,B,L_03_b,North Pass b,55.228252,-132.910143,low,2018,6/15/18,20180615,Outside,50,40,1,0.025,course sand,cobble,5,8,6.5,"Lia, Liz",,,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Inside ,Shells collected along entire transect,20,1,0.05,Mud,Mud,1,1,1,Lia,Done on snorkle ,,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Inside ,Shells collected along entire transect,20,1,0.05,Mud,Mud,1,1,1,Lia,Done on snorkle ,,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Inside ,Shells collected along entire transect,20,2,0.1,Mud,Mud,1,1,1,Lia,Done on snorkle ,,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Inside ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,Lia,Done on snorkle ,,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Inside ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,Lia,Done on snorkle ,,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Edge ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,Lia,"Done on snorkle, Lots of wood debris, old shell hash on shore edge ",,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Edge ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,Lia,"Done on snorkle, Lots of wood debris, old shell hash on shore edge ",,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Edge ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,Lia,"Done on snorkle, Lots of wood debris, old shell hash on shore edge ",,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Edge ,Shells collected along entire transect,20,1,0.05,Mud,Mud,1,1,1,Lia,"Done on snorkle, Lots of wood debris, old shell hash on shore edge ",,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Edge ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,Lia,"Done on snorkle, Lots of wood debris, old shell hash on shore edge ",,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Outside ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Bryce, Tim",Sparse cobble 20m-50m,,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Outside ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Bryce, Tim",Sparse cobble 20m-50m,,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Outside ,Shells collected along entire transect,20,1,0.05,Mud,Mud,1,1,1,"Bryce, Tim",Sparse cobble 20m-50m,,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Outside ,Shells collected along entire transect,20,0,0,Mud,Mud,1,1,1,"Bryce, Tim",Sparse cobble 20m-50m,,,,,,
NOSK,A,2017_H_02,Nossuk Bay ,,,high,2019,6/14/19,20190614,Outside ,Shells collected along entire transect,20,2,0.1,Mud,Mud,1,1,1,"Bryce, Tim",Sparse cobble 20m-50m,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Edge,10,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Edge,20,20,1,0.05,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Edge,30,20,1,0.05,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Edge,40,20,3,0.15,Sandy Mud,Coarse Sand,2,5,3.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Edge,50,20,4,0.2,Sandy Mud,Coarse Sand,2,5,3.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Edge,60,20,2,0.1,Sandy Mud,Mud,2,1,1.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Edge,70,20,3,0.15,Sandy Mud,Mud,2,1,1.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Edge,80,20,2,0.1,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Edge,90,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Edge,100,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Inside,10,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Inside,20,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Inside,30,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Inside,40,20,1,0.05,Sandy Mud,Mud,2,1,1.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Inside,50,20,2,0.1,Sandy Mud,Gravel,2,7,4.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Inside,60,20,1,0.05,Sandy Mud,Mud,2,1,1.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Inside,70,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Inside,80,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Inside,90,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Inside,100,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Outside,10,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Outside,20,20,0,0,Mud,Mud,1,1,1,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Outside,30,20,0,0,Mud,Sandy mud,1,2,1.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Outside,40,20,0,0,Mud,Sandy mud,1,2,1.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Outside,50,20,0,0,Mud,Sandy mud,1,2,1.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Outside,60,20,1,0.05,Muddy Sand,Coarse Sand,3,5,4,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Outside,70,20,1,0.05,Muddy Sand,Sand,3,4,3.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Outside,80,20,0,0,Coarse Sand,Sand,5,4,4.5,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Outside,90,20,0,0,Muddy Sand,Coarse Sand,3,5,4,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,A,H_02_a,Nossuk Bay a,55.7073,-133.342,high,2017,8/22/2017,20170822,Outside,100,20,1,0.05,Muddy Sand,Coarse Sand,3,5,4,"Ashley Bolwerk, Nicole LaRoche",NA,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Outside,10,40,12,0.3,sand,cobble,4,8,6,Tiff,Shell hash moderate; freshwater seep and tiny stream input,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Outside,20,40,17,0.425,sand,cobble,4,8,6,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Outside,30,40,20,0.5,sand,gravel,4,7,5.5,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Outside,40,40,12,0.3,muddy sand,pebble,3,6,4.5,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Outside,50,40,20,0.5,muddy sand,pebble,3,6,4.5,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Edge,10,40,5,0.125,muddy sand,sand,3,4,3.5,Tiff,Shell hash moderate; freshwater seep and tiny stream input,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Edge,20,40,2,0.05,sandy mud,sand,2,4,3,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Edge,30,40,4,0.1,muddy sand,sand,3,4,3.5,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Edge,40,40,1,0.025,sandy mud,cobble,2,8,5,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Edge,50,40,4,0.1,muddy sand,cobble,3,8,5.5,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Inside,10,40,0,0,sandy mud,mud,2,1,1.5,Tiff,Shell hash moderate; freshwater seep and tiny stream input,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Inside,20,40,1,0.025,sandy mud,mud,2,1,1.5,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Inside,30,40,0,0,sandy mud,sandy mud,2,2,2,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Inside,40,40,0,0,sandy mud,sandy mud,2,2,2,Tiff,,,,,,,
NOSK,D,H_02_b,Nossuk Bay b,55.684275,-133.377377,high,2018,5/19/18,20180519,Inside,50,40,0,0,sandy mud,sandy mud,2,2,2,Tiff,,,,,,,
NOSK,B,H_02_c,Nossuk Bay c,55.722637,-133.325372,high,2018,6/30/18,20180630,Edge,10,40,2,0.05,muddy sand,sandy mud,3,2,2.5,"Lia, Ginny",,,,,,,
NOSK,B,H_02_c,Nossuk Bay c,55.722637,-133.325372,high,2018,6/30/18,20180630,Edge,20,40,2,0.05,muddy sand,sandy mud,3,2,2.5,"Lia, Ginny",,,,,,,
NOSK,B,H_02_c,Nossuk Bay c,55.722637,-133.325372,high,2018,6/30/18,20180630,Edge,30,40,2,0.05,muddy sand,sandy mud,3,2,2.5,"Lia, Ginny",,,,,,,
NOSK,B,H_02_c,Nossuk Bay c,55.722637,-133.325372,high,2018,6/30/18,20180630,Edge,40,40,1,0.025,muddy sand,sandy mud,3,2,2.5,"Lia, Ginny",,,,,,,
NOSK,B,H_02_c,Nossuk Bay c,55.722637,-133.325372,high,2018,6/30/18,20180630,Edge,50,40,3,0.075,muddy sand,sandy mud,3,2,2.5,"Lia, Ginny",,,,,,,
