bay_code,bay_sample,place_name,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,fork_length_checked,IF Function,unmeasured,unmeasured_checked,IF Function,unmeasured_sm,unmeasured_sm_checked,IF Function,taxon,Sex,notes,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Tubesnout,Aulorhynchus flavidus,TUBESNT,56,56,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Tubesnout,Aulorhynchus flavidus,TUBESNT,42,42,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Tubesnout,Aulorhynchus flavidus,TUBESNT,46,46,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Tubesnout,Aulorhynchus flavidus,TUBESNT,39,39,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Shiner perch,Cymatogaster aggregata,PERCHSH,52,52,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Shiner perch,Cymatogaster aggregata,PERCHSH,105,105,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Shiner perch,Cymatogaster aggregata,PERCHSH,109,109,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Shiner perch,Cymatogaster aggregata,PERCHSH,94,94,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,59,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,60,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Rock sole,Lepidopsetta spp.,SOLEROC,180,180,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Brown Irish lord,Hemilepidotus spinosus,LORDBI,115,115,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Brown Irish lord,Hemilepidotus spinosus,LORDBI,116,116,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Brown Irish lord,Hemilepidotus spinosus,LORDBI,181,181,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Brown Irish lord,Hemilepidotus spinosus,LORDBI,113,113,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Brown Irish lord,Hemilepidotus spinosus,LORDBI,115,115,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Brown Irish lord,Hemilepidotus spinosus,LORDBI,108,108,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Brown Irish lord,Hemilepidotus spinosus,LORDBI,116,116,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Brown Irish lord,Hemilepidotus spinosus,LORDBI,109,109,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Brown Irish lord,Hemilepidotus spinosus,LORDBI,120,120,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Brown Irish lord,Hemilepidotus spinosus,LORDBI,121,121,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Sturgeon poacher,Podothecus accipenserinus,POASTUR,86,86,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Copperquillback juvenile rockfish,Sebastes sp,ROCKSP,50,50,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Copperquillback juvenile rockfish,Sebastes sp,ROCKSP,62,62,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Copperquillback juvenile rockfish,Sebastes sp,ROCKSP,80,80,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Copperquillback juvenile rockfish,Sebastes sp,ROCKSP,90,90,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Slender cockscomb,Anoplarchus insignis,COCKSSL,154,154,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Masked greenling,Hexagrammos octogrammus,GREENMAS,66,66,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Masked greenling,Hexagrammos octogrammus,GREENMAS,52,52,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Masked greenling,Hexagrammos octogrammus,GREENMAS,63,63,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Masked greenling,Hexagrammos octogrammus,GREENMAS,56,56,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Masked greenling,Hexagrammos octogrammus,GREENMAS,62,62,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Masked greenling,Hexagrammos octogrammus,GREENMAS,56,56,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Masked greenling,Hexagrammos octogrammus,GREENMAS,58,58,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Blackeye goby,Rhinogobiops nicholsii,GOBYBE,52,52,YES,,,YES,,,YES,fish,,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Northern kelp crab,"Pugettia producta, Majidae",CRABNKE,,,YES,,,YES,,,YES,invertebrate,M,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Helmet crab,Telmessus cheiragonus,CRABHEL,,,YES,,,YES,,,YES,invertebrate,F,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Helmet crab,Telmessus cheiragonus,CRABHEL,,,YES,,,YES,,,YES,invertebrate,M,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Cryptic kelp crab,Pugettia richii,CRABCKE,,,YES,,,YES,,,YES,invertebrate,M,,
NSTP,A,North St. Philips,mixed,,7/3/22,20220703,900,915,,0,1016,Cryptic kelp crab,Pugettia richii,CRABCKE,,,YES,,,YES,,,YES,invertebrate,F,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,82,82,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,65,65,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,77,77,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,72,72,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,72,72,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,80,80,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,76,76,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,66,66,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,71,71,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,72,72,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,76,76,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,82,82,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,73,73,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,70,70,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,73,73,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,72,72,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,80,80,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,76,76,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,70,70,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,73,73,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,65,65,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,69,69,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,56,56,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,67,67,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,75,75,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,79,79,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,82,82,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,75,75,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,82,82,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,77,77,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,76,76,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,66,66,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,67,67,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,69,69,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,63,63,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,73,73,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,71,71,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,,,YES,,,YES,434,434,YES,fish,,small,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,174,174,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,214,214,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,167,167,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,186,186,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,155,155,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,154,154,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,141,141,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,249,249,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,176,176,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,145,145,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,202,202,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,295,295,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,228,228,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,233,233,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,241,241,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,156,156,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,185,185,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,160,160,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,177,177,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,146,146,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,259,259,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,132,132,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,142,142,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,174,174,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,223,223,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,262,262,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,184,184,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,195,195,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,242,242,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,232,232,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,201,201,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,190,190,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,159,159,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,144,144,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,182,182,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,210,210,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,170,170,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,180,180,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,206,206,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,148,148,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,165,165,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,204,204,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,177,177,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,160,160,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,177,177,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,127,127,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,147,147,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,120,120,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,125,125,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,175,175,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,129,129,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,150,150,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,148,148,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,151,151,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Snake prickleback,Lumpenus sagitta,PRICKSN,,,YES,6,6,YES,,,YES,fish,,large,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Capelin,Mallotus villosus,CAPELIN,99,99,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Capelin,Mallotus villosus,CAPELIN,89,89,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Capelin,Mallotus villosus,CAPELIN,90,90,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Capelin,Mallotus villosus,CAPELIN,87,87,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Capelin,Mallotus villosus,CAPELIN,90,90,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Capelin,Mallotus villosus,CAPELIN,91,91,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Capelin,Mallotus villosus,CAPELIN,70,70,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Capelin,Mallotus villosus,CAPELIN,94,94,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Capelin,Mallotus villosus,CAPELIN,92,92,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,56,56,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,40,40,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,58,58,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,54,54,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,62,62,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,62,62,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,63,63,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,64,64,YES,,,YES,,,YES,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,59,59,YES,,,YES,,,YES,fish,,,
