bay_code,bay_sample,place_name,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,unmeasured_sm,taxon,Sex,notes,data_checking_FL,data_checking_unmeas,data_checking_unmeas_sm,same_FL?,same_unmeas?,same_unmeas_sm?
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Snake prickleback,Lumpenus sagitta,PRICKSN,82,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,,14,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,194,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,167,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,167,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,157,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,196,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,199,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,283,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,170,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,170,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,181,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,211,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,186,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,153,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,200,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,152,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,219,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,181,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,169,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,176,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,190,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,222,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,153,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,183,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,298,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,174,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,175,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,192,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,166,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,167,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,150,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,221,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Speckled sanddab,Citharichthys stigmaeus,SDABSPKL,90,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Speckled sanddab,Citharichthys stigmaeus,SDABSPKL,78,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Speckled sanddab,Citharichthys stigmaeus,SDABSPKL,82,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,,1,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,98,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,119,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,46,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,66,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,79,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,98,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,69,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,128,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,118,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,125,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,79,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,60,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,62,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,111,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,113,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,76,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,76,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,138,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,113,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,83,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,139,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,124,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,134,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,118,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,69,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,96,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,215,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,117,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,74,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,141,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,119,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Tubesnout,Aulorhynchus flavidus,TUBESNT,145,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,77,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,32,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,81,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,46,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,60,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,44,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,40,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,40,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,39,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,74,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Juvenile Artedius,Artedius spp.,UNARTE,67,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,,42,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,100,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,141,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,111,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,61,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,135,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,124,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,57,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,107,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,104,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,145,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,124,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,120,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,117,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,91,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,129,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,92,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,133,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,124,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,126,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,127,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,60,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,85,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,132,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,127,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,45,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,130,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,88,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,129,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,132,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Crescent gunnel,Pholis laeta,GUNNCRE,141,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,86,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,128,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,220,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,181,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,156,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Pacific staghorn sculpin,Leptocottus armatus,SCULPSTG,128,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Padded sculpin,Artedius fenestralis,SCULPAD,86,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Padded sculpin,Artedius fenestralis,SCULPAD,106,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Padded sculpin,Artedius fenestralis,SCULPAD,108,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Padded sculpin,Artedius fenestralis,SCULPAD,80,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Kelp perch,Brachyistius frenatus,PERCHKE,145,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,English sole,Parophrys vetulus,SOLEENG,80,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Buffalo sculpin,Enophrys bison,SCULBUF,86,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Buffalo sculpin,Enophrys bison,SCULBUF,78,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Pacific herring,Clupea pallasii,HERRING,31,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Pacific herring,Clupea pallasii,HERRING,40,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Masked greenling,Hexagrammos octogrammus,GREENMAS,97,,,vertebrate,,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Red rock crab,"Cancer productus, Cancridae",CRABRR,,,,invertebrate,M,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Red rock crab,"Cancer productus, Cancridae",CRABRR,,,,invertebrate,M,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Red rock crab,"Cancer productus, Cancridae",CRABRR,,,,invertebrate,F,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Graceful crab,Metacarcinus gracilis,CRABGRA,,,,invertebrate,F,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Graceful crab,Metacarcinus gracilis,CRABGRA,,,,invertebrate,F,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Graceful crab,Metacarcinus gracilis,CRABGRA,,,,invertebrate,F,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Helmet crab,Temessus cheiragonus,CRABHEL,,,,invertebrate,M,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Helmet crab,Temessus cheiragonus,CRABHEL,,,,invertebrate,M,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Helmet crab,Temessus cheiragonus,CRABHEL,,,,invertebrate,F,,,,,,,
NATZ,C,Natzuhini,eelgrass,low,8/5/2020,20200805,740,800,gentle,-0.4,846,Dungeness crab,Metacarcinus magister,CRABDUN,,,,invertebrate,M,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,97,,,vertebrate,,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,96,,,vertebrate,,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,90,,,vertebrate,,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,51,,,vertebrate,,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,103,,,vertebrate,,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,92,,,vertebrate,,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,74,,,vertebrate,,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,67,,,vertebrate,,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,70,,,vertebrate,,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,98,,,vertebrate,,,,,,,,
GUKT,B,Guktu Bay,eelgrass,high,7/24/2020,20200724,832,845,gentle,0,1009,Pacific cod,Gadus macrocephalus,CODPAC,80,,,vertebrate,,,,,,,,
