"sp_code","date","start_time","end_time","slope","tide_time","species_common","species_scientific","fork_length","taxon","mass_g","tide_height","julian","year","place_name","bay_code","bay_sample","habitat","latitude","longitude"
"SCULGRT",2018-06-30,817,825,"gradual",NA,"Great sculpin","Myoxocephalus polyacanthocephalus",160,"Vertebrata",74.7903844868017,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",57,"Vertebrata",2.93975011414189,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",85,"Vertebrata",10.2915821178539,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-07-28,810,820,"",815,"Great sculpin","Myoxocephalus polyacanthocephalus",55,"Vertebrata",2.62826920875169,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",145,"Vertebrata",54.9276407964451,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-06-27,643,653,"very gentle",NA,"Great sculpin","Myoxocephalus polyacanthocephalus",65,"Vertebrata",4.4377478379665,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",55,"Vertebrata",2.62826920875169,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-07-31,915,927,"",935,"Great sculpin","Myoxocephalus polyacanthocephalus",55,"Vertebrata",2.62826920875169,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULGRT",2018-06-27,643,653,"very gentle",NA,"Great sculpin","Myoxocephalus polyacanthocephalus",50,"Vertebrata",1.94929373894906,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULGRT",2018-06-27,643,653,"very gentle",NA,"Great sculpin","Myoxocephalus polyacanthocephalus",65,"Vertebrata",4.4377478379665,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULGRT",2018-06-30,817,825,"gradual",NA,"Great sculpin","Myoxocephalus polyacanthocephalus",40,"Vertebrata",0.968283150698465,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULGRT",2018-06-27,643,653,"very gentle",NA,"Great sculpin","Myoxocephalus polyacanthocephalus",60,"Vertebrata",3.45271848753656,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULGRT",2018-06-30,817,825,"gradual",NA,"Great sculpin","Myoxocephalus polyacanthocephalus",70,"Vertebrata",5.59863560367924,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULGRT",2018-07-28,810,820,"",815,"Great sculpin","Myoxocephalus polyacanthocephalus",45,"Vertebrata",1.4008714041113,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",99,"Vertebrata",16.6001695962481,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",57,"Vertebrata",2.93975011414189,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",135,"Vertebrata",43.9014395597971,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",57,"Vertebrata",2.93975011414189,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",50,"Vertebrata",1.94929373894906,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",55,"Vertebrata",2.62826920875169,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-07-27,740,750,"",735,"Great sculpin","Myoxocephalus polyacanthocephalus",70,"Vertebrata",5.59863560367924,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULGRT",2018-07-28,810,820,"",815,"Great sculpin","Myoxocephalus polyacanthocephalus",49,"Vertebrata",1.8296390457582,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"SCULGRT",2018-06-30,817,825,"gradual",NA,"Great sculpin","Myoxocephalus polyacanthocephalus",50,"Vertebrata",1.94929373894906,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULGRT",2018-07-28,810,820,"",815,"Great sculpin","Myoxocephalus polyacanthocephalus",46,"Vertebrata",1.50082118288039,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"SCULGRT",2018-06-30,817,825,"gradual",NA,"Great sculpin","Myoxocephalus polyacanthocephalus",41,"Vertebrata",1.04623334121164,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULGRT",2018-06-30,817,825,"gradual",NA,"Great sculpin","Myoxocephalus polyacanthocephalus",47,"Vertebrata",1.60552070523055,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULGRT",2018-07-28,810,820,"",815,"Great sculpin","Myoxocephalus polyacanthocephalus",75,"Vertebrata",6.95082066155317,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"SCULMAN",2018-06-27,643,653,"very gentle",NA,"Manacled sculpin","Synchirus gilli",40,"Vertebrata",0.542601550636929,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",94,"Vertebrata",22.1962975710339,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",66,"Vertebrata",8.18792563367981,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",149,"Vertebrata",81.366431267055,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",67,"Vertebrata",8.54261698661234,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",103,"Vertebrata",28.7250613555551,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",80,"Vertebrata",14.085548217751,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",100,"Vertebrata",26.4277379203038,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",186,"Vertebrata",152.085039190358,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",198,"Vertebrata",181.407746265767,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",122,"Vertebrata",46.3014630079297,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",140,"Vertebrata",68.2560342889486,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",125,"Vertebrata",49.5845330822191,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",180,"Vertebrata",138.652739797822,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",85,"Vertebrata",16.7117281303428,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-06-30,817,825,"gradual",NA,"Pacific staghorn sculpin","Leptocottus armatus",100,"Vertebrata",26.4277379203038,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",159,"Vertebrata",97.7236955236732,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",35,"Vertebrata",1.36877440736529,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",104,"Vertebrata",29.5184811977294,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",180,"Vertebrata",138.652739797822,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",125,"Vertebrata",49.5845330822191,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",198,"Vertebrata",181.407746265767,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",200,"Vertebrata",186.622747579491,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",149,"Vertebrata",81.366431267055,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",106,"Vertebrata",31.1474524407235,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",103,"Vertebrata",28.7250613555551,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",145,"Vertebrata",75.3559861504337,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-06-30,817,825,"gradual",NA,"Pacific staghorn sculpin","Leptocottus armatus",76,"Vertebrata",12.1886139417514,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",76,"Vertebrata",12.1886139417514,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",172,"Vertebrata",121.969210203798,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-30,817,825,"gradual",NA,"Pacific staghorn sculpin","Leptocottus armatus",71,"Vertebrata",10.060244475794,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",61,"Vertebrata",6.55677266341288,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",210,"Vertebrata",214.150159638278,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",198,"Vertebrata",181.407746265767,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",235,"Vertebrata",294.083977049473,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",145,"Vertebrata",75.3559861504337,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",205,"Vertebrata",200.081013905876,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",180,"Vertebrata",138.652739797822,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",83,"Vertebrata",15.6264458677137,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",179,"Vertebrata",136.491478671253,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",50,"Vertebrata",3.74244480184161,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",85,"Vertebrata",16.7117281303428,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",95,"Vertebrata",22.8686516055106,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",218,"Vertebrata",237.961831736064,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",103,"Vertebrata",28.7250613555551,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",144,"Vertebrata",73.899622352659,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",172,"Vertebrata",121.969210203798,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",138,"Vertebrata",65.5418981813188,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-30,817,825,"gradual",NA,"Pacific staghorn sculpin","Leptocottus armatus",95,"Vertebrata",22.8686516055106,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",74,"Vertebrata",11.3055954499679,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",230,"Vertebrata",276.778587665625,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",160,"Vertebrata",99.4668449296422,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",104,"Vertebrata",29.5184811977294,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-06-30,817,825,"gradual",NA,"Pacific staghorn sculpin","Leptocottus armatus",90,"Vertebrata",19.634681821133,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",135,"Vertebrata",61.6029086694716,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",103,"Vertebrata",28.7250613555551,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",74,"Vertebrata",11.3055954499679,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",174,"Vertebrata",126.011119955642,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",204,"Vertebrata",197.340881342193,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",140,"Vertebrata",68.2560342889486,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",75,"Vertebrata",11.7417479655947,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",125,"Vertebrata",49.5845330822191,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",230,"Vertebrata",276.778587665625,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",106,"Vertebrata",31.1474524407235,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-06-30,817,825,"gradual",NA,"Pacific staghorn sculpin","Leptocottus armatus",69,"Vertebrata",9.28142003266426,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",123,"Vertebrata",47.3797108079636,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",184,"Vertebrata",147.518420001055,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",76,"Vertebrata",12.1886139417514,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-30,817,825,"gradual",NA,"Pacific staghorn sculpin","Leptocottus armatus",75,"Vertebrata",11.7417479655947,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULPSTG",2018-06-30,817,825,"gradual",NA,"Pacific staghorn sculpin","Leptocottus armatus",67,"Vertebrata",8.54261698661234,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",152,"Vertebrata",86.0714083761123,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",290,"Vertebrata",532.135638107399,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",210,"Vertebrata",214.150159638278,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",152,"Vertebrata",86.0714083761123,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-28,810,820,"",815,"Pacific staghorn sculpin","Leptocottus armatus",90,"Vertebrata",19.634681821133,-0.29,209,2018,"Sukkwan","SUKK","A","eelgrass",55.189095,-132.84324
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",143,"Vertebrata",72.4615495558865,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",110,"Vertebrata",34.5770042627025,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",140,"Vertebrata",68.2560342889486,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",214,"Vertebrata",225.853503672013,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",196,"Vertebrata",176.2877409676,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",204,"Vertebrata",197.340881342193,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",110,"Vertebrata",34.5770042627025,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",155,"Vertebrata",90.9484663809912,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",222,"Vertebrata",250.481340760475,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",111,"Vertebrata",35.4707843143535,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",103,"Vertebrata",28.7250613555551,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",235,"Vertebrata",294.083977049473,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",86,"Vertebrata",17.2721190927673,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",90,"Vertebrata",19.634681821133,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",91,"Vertebrata",20.2561412922575,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-27,740,750,"",735,"Pacific staghorn sculpin","Leptocottus armatus",155,"Vertebrata",90.9484663809912,-0.26,208,2018,"Natzuhini Bay","NATZ","A","eelgrass",55.25051,-132.883
"SCULPSTG",2018-06-30,817,825,"gradual",NA,"Pacific staghorn sculpin","Leptocottus armatus",80,"Vertebrata",14.085548217751,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULPSTG",2018-06-30,817,825,"gradual",NA,"Pacific staghorn sculpin","Leptocottus armatus",109,"Vertebrata",33.6978905611572,-3.4,181,2018,"Nossuk Bay","NOSK","B","eelgrass",55.723677,-133.324157
"SCULPSTG",2018-07-29,800,815,"",834,"Pacific staghorn sculpin","Leptocottus armatus",185,"Vertebrata",149.790498266604,-0.17,210,2018,"Kaguk Cove","KAGK","B","eelgrass",55.734934,-133.295111
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",82,"Vertebrata",15.1013250280612,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",99,"Vertebrata",25.6892390515395,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-07-31,915,927,"",935,"Pacific staghorn sculpin","Leptocottus armatus",90,"Vertebrata",19.634681821133,0,212,2018,"Nossuk Bay","NOSK","A","eelgrass",55.7073,-133.342
"SCULPSTG",2018-06-27,643,653,"very gentle",NA,"Pacific staghorn sculpin","Leptocottus armatus",213,"Vertebrata",222.889942933718,-3.6,178,2018,"North Fish Egg Island","NFEI","A","eelgrass",55.49709,-133.17
