bay_code,bay_sample,place_name,habitat,so_region,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,fork_length_checked,IF Function,unmeasured,unmeasured_sm,taxon,Sex,notes,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,65,65,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,62,62,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,66,66,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,68,68,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,60,60,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,54,54,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,59,59,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,50,50,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,69,69,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,65,65,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,68,68,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,79,79,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,70,70,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,61,61,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,55,55,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,68,68,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,60,60,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,59,59,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,62,62,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,62,62,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,67,67,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,70,70,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,65,65,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,61,61,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,56,56,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,61,61,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,65,65,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,65,65,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,70,70,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,65,65,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,63,63,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,58,58,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Tubenose poacher,Pallasina barbata,POATUBE,,,YES,54,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,100,100,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,142,142,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,40,40,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,41,41,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,120,120,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,130,130,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,40,40,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,86,86,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,155,155,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,155,155,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,119,119,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,135,135,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,142,142,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,90,90,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,20,20,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,122,122,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,128,128,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,113,113,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,101,101,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,113,113,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,93,93,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,134,134,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,114,114,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,143,143,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,125,125,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,97,97,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,49,49,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,38,38,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,41,41,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,155,155,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,23,23,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,136,136,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,45,45,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,45,45,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,154,154,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,54,54,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,70,70,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,104,104,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,55,55,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,135,135,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,136,136,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,150,150,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,128,128,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,40,40,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,142,142,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,140,140,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Crescent gunnel,Pholis laeta,GUNNCRE,,,YES,134,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,10,10,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,70,70,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,61,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,56,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,51,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,95,95,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,37,37,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,54,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,56,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,58,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,66,66,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,54,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,50,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,54,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,59,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,58,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,60,60,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,58,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,51,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,51,51,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,58,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,54,54,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,59,59,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,61,61,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,40,40,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,50,50,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,17,17,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,36,36,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,58,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,55,55,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,56,56,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,57,57,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,58,58,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Threespine stickleback,Gasterosteus aculeatus,STICK3,,,YES,15,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,182,182,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,149,149,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,155,155,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,130,130,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,140,140,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,110,110,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,116,116,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,166,166,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,116,116,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,146,146,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,112,112,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,229,229,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,210,210,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,161,161,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,225,225,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,241,241,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,140,140,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,140,140,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,210,210,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,80,80,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,67,67,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,89,89,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,89,89,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,95,95,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,109,109,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,57,57,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,74,74,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Bay pipefish,Syngnathus leptorhynchus,PIPEFISH,80,80,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,55,55,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,85,85,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,80,80,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,101,101,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,100,100,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,81,81,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,135,135,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,187,187,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,62,62,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,69,69,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,108,108,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,108,108,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,84,84,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,67,67,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,60,60,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,50,50,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,54,54,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,68,68,YES,,,fish,,,
GUKT,A,Guktu Bay,eelgrass ,,7/12/22,20220712,445,500,,-2,622,Whitespotted greenling,Hexagrammos stelleri,GREENWHI,72,72,YES,,,fish,,,
