"sp_code","bay_id","date","start_time","end_time","slope","tide_height","tide_time","species_common","species_scientific","fork_length","taxon","abundance","mass_g","julian","year","latitude","longitude","habitat","place_name"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",82,"fish",1,1.04144333820321,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",80,"fish",1,0.967322498071134,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",86,"fish",1,1.20083295202536,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Snake prickleback","Lumpenus sagitta",92,"fish",1,1.469121895441,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PRICKSN","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Snake prickleback","Lumpenus sagitta",75,"fish",1,0.797563747269704,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PRICKSN","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Snake prickleback","Lumpenus sagitta",89,"fish",1,1.3304799906981,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PRICKSN","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Snake prickleback","Lumpenus sagitta",90,"fish",1,1.37567970677518,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PRICKSN","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Snake prickleback","Lumpenus sagitta",88,"fish",1,1.28627970501719,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PRICKSN","KARH_A",2022-07-27,"637","652","moderate","-0.5","702","Snake prickleback","Lumpenus sagitta",248,"fish",1,28.4933001710937,208,2022,55.789869,-133.32157,"mixed","Karheen"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",70,"fish",1,0.648896403787903,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",71,"fish",1,0.677009386881743,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",81,"fish",1,1.00392769260656,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",147,"fish",1,5.96500838564943,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",123,"fish",1,3.50064854343049,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",187,"fish",1,12.2500717153082,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Snake prickleback","Lumpenus sagitta",66,"fish",1,0.544212602828172,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PRICKSN","REFU_A",2022-07-16,"750","810","gradual","-2","934","Snake prickleback","Lumpenus sagitta",69,"fish",1,0.62157137943735,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PRICKSN","REFU_A",2022-07-16,"750","810","gradual","-2","934","Snake prickleback","Lumpenus sagitta",75,"fish",1,0.797563747269704,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PRICKSN","REFU_A",2022-07-16,"750","810","gradual","-2","934","Snake prickleback","Lumpenus sagitta",75,"fish",1,0.797563747269704,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PRICKSN","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Snake prickleback","Lumpenus sagitta",56,"fish",1,0.332977147390136,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PRICKSN","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Snake prickleback","Lumpenus sagitta",65,"fish",1,0.519927949259721,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PRICKSN","REFU_A",2022-07-16,"750","810","gradual","-2","934","Snake prickleback","Lumpenus sagitta",83,"fish",1,1.07988056191502,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PRICKSN","REFU_A",2022-07-16,"750","810","gradual","-2","934","Snake prickleback","Lumpenus sagitta",78,"fish",1,0.896798947081482,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",87,"fish",1,1.24306773184371,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",129,"fish",1,4.03641174724252,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","REFU_A",2022-07-16,"750","810","gradual","-2","934","Snake prickleback","Lumpenus sagitta",182,"fish",1,11.2965460674638,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",74,"fish",1,0.766187512792765,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",80,"fish",1,0.967322498071134,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",73,"fish",1,0.735643800527847,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",78,"fish",1,0.896798947081482,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",88,"fish",1,1.28627970501719,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",82,"fish",1,1.04144333820321,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",81,"fish",1,1.00392769260656,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",75,"fish",1,0.797563747269704,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",89,"fish",1,1.3304799906981,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",73,"fish",1,0.735643800527847,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Snake prickleback","Lumpenus sagitta",66,"fish",1,0.544212602828172,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PRICKSN","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Snake prickleback","Lumpenus sagitta",73,"fish",1,0.735643800527847,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",87,"fish",1,1.24306773184371,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",82,"fish",1,1.04144333820321,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",90,"fish",1,1.37567970677518,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",72,"fish",1,0.705921471918375,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",92,"fish",1,1.469121895441,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",92,"fish",1,1.469121895441,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",86,"fish",1,1.20083295202536,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",89,"fish",1,1.3304799906981,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",82,"fish",1,1.04144333820321,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",89,"fish",1,1.3304799906981,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",86,"fish",1,1.20083295202536,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",82,"fish",1,1.04144333820321,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",84,"fish",1,1.11925048943899,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",87,"fish",1,1.24306773184371,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","BLAQ_A",2022-07-02,"805","820","moderate/steep","-0.3","943","Snake prickleback","Lumpenus sagitta",81,"fish",1,1.00392769260656,183,2022,55.62082,-133.38664,"eelgrass","Blanquizal Point"
"PRICKSN","BLAQ_A",2022-07-02,"805","820","moderate/steep","-0.3","943","Snake prickleback","Lumpenus sagitta",85,"fish",1,1.15956424513168,183,2022,55.62082,-133.38664,"eelgrass","Blanquizal Point"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",89,"fish",1,1.3304799906981,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",93,"fish",1,1.5173865976171,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",86,"fish",1,1.20083295202536,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",82,"fish",1,1.04144333820321,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",86,"fish",1,1.20083295202536,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Snake prickleback","Lumpenus sagitta",132,"fish",1,4.32362761432731,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PRICKSN","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Snake prickleback","Lumpenus sagitta",128,"fish",1,3.94357438360189,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PRICKSN","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Snake prickleback","Lumpenus sagitta",144,"fish",1,5.60836252904004,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",92,"fish",1,1.469121895441,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",81,"fish",1,1.00392769260656,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","SHIN_A",2022-07-14,"600","620","gentle","-2.7","801","Snake prickleback","Lumpenus sagitta",125,"fish",1,3.67361099774656,195,2022,55.59929,-133.16,"eelgrass","Shinaku Inlet"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",148,"fish",1,6.0871605524165,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",82,"fish",1,1.04144333820321,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",122,"fish",1,3.4162380171195,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",209,"fish",1,17.08321564518,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Snake prickleback","Lumpenus sagitta",77,"fish",1,0.862858329580215,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",127,"fish",1,3.85216918919701,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","BLAQ_A",2022-07-02,"805","820","moderate/steep","-0.3","943","Snake prickleback","Lumpenus sagitta",78,"fish",1,0.896798947081482,183,2022,55.62082,-133.38664,"eelgrass","Blanquizal Point"
"PRICKSN","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Snake prickleback","Lumpenus sagitta",75,"fish",1,0.797563747269704,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",127,"fish",1,3.85216918919701,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","BLAQ_A",2022-07-02,"805","820","moderate/steep","-0.3","943","Snake prickleback","Lumpenus sagitta",72,"fish",1,0.705921471918375,183,2022,55.62082,-133.38664,"eelgrass","Blanquizal Point"
"PRICKSN","REFU_A",2022-07-16,"750","810","gradual","-2","934","Snake prickleback","Lumpenus sagitta",81,"fish",1,1.00392769260656,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PRICKSN","BLAQ_A",2022-07-02,"805","820","moderate/steep","-0.3","943","Snake prickleback","Lumpenus sagitta",68,"fish",1,0.595023169038468,183,2022,55.62082,-133.38664,"eelgrass","Blanquizal Point"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",127,"fish",1,3.85216918919701,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",90,"fish",1,1.37567970677518,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","BLAQ_A",2022-07-02,"805","820","moderate/steep","-0.3","943","Snake prickleback","Lumpenus sagitta",72,"fish",1,0.705921471918375,183,2022,55.62082,-133.38664,"eelgrass","Blanquizal Point"
"PRICKSN","BLAQ_A",2022-07-02,"805","820","moderate/steep","-0.3","943","Snake prickleback","Lumpenus sagitta",72,"fish",1,0.705921471918375,183,2022,55.62082,-133.38664,"eelgrass","Blanquizal Point"
"PRICKSN","BLAQ_A",2022-07-02,"805","820","moderate/steep","-0.3","943","Snake prickleback","Lumpenus sagitta",74,"fish",1,0.766187512792765,183,2022,55.62082,-133.38664,"eelgrass","Blanquizal Point"
"PRICKSN","BLAQ_A",2022-07-02,"805","820","moderate/steep","-0.3","943","Snake prickleback","Lumpenus sagitta",77,"fish",1,0.862858329580215,183,2022,55.62082,-133.38664,"eelgrass","Blanquizal Point"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",71,"fish",1,0.677009386881743,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",72,"fish",1,0.705921471918375,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",85,"fish",1,1.15956424513168,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",75,"fish",1,0.797563747269704,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","HALI_A",2022-07-26,"550","605","moderate","-0.3","631","Snake prickleback","Lumpenus sagitta",73,"fish",1,0.735643800527847,207,2022,55.216791,-132.969439,"mixed","Halibut Nose"
"PRICKSN","HALI_A",2022-07-26,"550","605","moderate","-0.3","631","Snake prickleback","Lumpenus sagitta",90,"fish",1,1.37567970677518,207,2022,55.216791,-132.969439,"mixed","Halibut Nose"
"PRICKSN","HALI_A",2022-07-26,"550","605","moderate","-0.3","631","Snake prickleback","Lumpenus sagitta",92,"fish",1,1.469121895441,207,2022,55.216791,-132.969439,"mixed","Halibut Nose"
"PRICKSN","HALI_A",2022-07-26,"550","605","moderate","-0.3","631","Snake prickleback","Lumpenus sagitta",78,"fish",1,0.896798947081482,207,2022,55.216791,-132.969439,"mixed","Halibut Nose"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",81,"fish",1,1.00392769260656,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","HALI_A",2022-07-26,"550","605","moderate","-0.3","631","Snake prickleback","Lumpenus sagitta",100,"fish",1,1.88509059922376,207,2022,55.216791,-132.969439,"mixed","Halibut Nose"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",76,"fish",1,0.829783641010039,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",74,"fish",1,0.766187512792765,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",85,"fish",1,1.15956424513168,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","HALI_A",2022-07-26,"550","605","moderate","-0.3","631","Snake prickleback","Lumpenus sagitta",95,"fish",1,1.61705878254334,207,2022,55.216791,-132.969439,"mixed","Halibut Nose"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",144,"fish",1,5.60836252904004,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",142,"fish",1,5.3786635316215,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","HALI_A",2022-07-26,"550","605","moderate","-0.3","631","Snake prickleback","Lumpenus sagitta",100,"fish",1,1.88509059922376,207,2022,55.216791,-132.969439,"mixed","Halibut Nose"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",73,"fish",1,0.735643800527847,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",72,"fish",1,0.705921471918375,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",90,"fish",1,1.37567970677518,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",89,"fish",1,1.3304799906981,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",85,"fish",1,1.15956424513168,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",87,"fish",1,1.24306773184371,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",90,"fish",1,1.37567970677518,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",91,"fish",1,1.42188996988801,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","ILDE_A",2022-06-26,"530","545","moderate","-0.2","609","Snake prickleback","Lumpenus sagitta",130,"fish",1,4.13069235662238,177,2022,55.577071,-133.26439,"mixed","Point Ildefonso"
"PRICKSN","ILDE_A",2022-06-26,"530","545","moderate","-0.2","609","Snake prickleback","Lumpenus sagitta",135,"fish",1,4.62413170749931,177,2022,55.577071,-133.26439,"mixed","Point Ildefonso"
"PRICKSN","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Snake prickleback","Lumpenus sagitta",65,"fish",1,0.519927949259721,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PRICKSN","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Snake prickleback","Lumpenus sagitta",72,"fish",1,0.705921471918375,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PRICKSN","GUKT_A",2022-07-12,"445","500","gradual/steep","-2","622","Snake prickleback","Lumpenus sagitta",65,"fish",1,0.519927949259721,193,2022,55.739816,-133.312022,"eelgrass","Guktu Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",72,"fish",1,0.705921471918375,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",74,"fish",1,0.766187512792765,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",81,"fish",1,1.00392769260656,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",90,"fish",1,1.37567970677518,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",90,"fish",1,1.37567970677518,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",82,"fish",1,1.04144333820321,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",85,"fish",1,1.15956424513168,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",82,"fish",1,1.04144333820321,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",74,"fish",1,0.766187512792765,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","NOSK_A",2022-07-13,"530","545","gentle","-2.5","713","Snake prickleback","Lumpenus sagitta",76,"fish",1,0.829783641010039,194,2022,55.7073,-133.342,"eelgrass","Nossuk Bay"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",87,"fish",1,1.24306773184371,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",86,"fish",1,1.20083295202536,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","REFU_A",2022-07-16,"750","810","gradual","-2","934","Snake prickleback","Lumpenus sagitta",85,"fish",1,1.15956424513168,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",70,"fish",1,0.648896403787903,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","REFU_A",2022-07-16,"750","810","gradual","-2","934","Snake prickleback","Lumpenus sagitta",85,"fish",1,1.15956424513168,197,2022,55.282137,-133.334028,"eelgrass","Port Refugio"
"PRICKSN","NATZ_A",2022-07-15,"645","705","gentle","-2.5","848","Snake prickleback","Lumpenus sagitta",81,"fish",1,1.00392769260656,196,2022,55.25051,-132.883,"eelgrass","Natzuhini Bay"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",85,"fish",1,1.15956424513168,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",85,"fish",1,1.15956424513168,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",67,"fish",1,0.569240626184225,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
"PRICKSN","SARI_A",2022-06-30,"720","735","gentle","-0.7","837","Snake prickleback","Lumpenus sagitta",67,"fish",1,0.569240626184225,181,2022,55.418589,-133.45424,"mixed","Santa Rita"
